mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;param_gamma;param_kernel;params;split0_test_score;split1_test_score;split2_test_score;mean_test_score;std_test_score;rank_test_score
4472,785323937734;5,999194018892498;1638,9665831724803;4,068858691097292;0,1;0,01;rbf;"{'C': 0,1; 'gamma': 0,01; 'kernel': 'rbf'}";0,6256;0,6272;0,62865;0,62715;0,0012456591294036509;9
1250,977011124293;1,411624073859179;1254,975399653117;2,121311266495626;0,1;scale;rbf;"{'C': 0,1; 'gamma': 'scale'; 'kernel': 'rbf'}";0,8441;0,84845;0,84415;0,8455666666666666;0,0020389267329216057;5
1898,2691485881805;3,1102409357970666;1330,8553500970204;2,776588765579133;0,1;0,0001;rbf;"{'C': 0,1; 'gamma': 0,0001; 'kernel': 'rbf'}";0,78675;0,78815;0,78655;0,78715;0,000711805216802113;8
3730,4824769496918;17,826702502105814;1582,3298410574596;4,659098752766887;1;0,01;rbf;"{'C': 1; 'gamma': 0,01; 'kernel': 'rbf'}";0,79305;0,79395;0,79415;0,7937166666666667;0,000478423336480243;7
789,4766833782196;1,398655917335205;956,0375792185465;3,93577386562114;1;scale;rbf;"{'C': 1; 'gamma': 'scale'; 'kernel': 'rbf'}";0,88685;0,8916;0,88785;0,8887666666666666;0,0020446406910641793;2
939,4376768271128;3,857406641894029;1061,3166513442993;1,4057519965412122;1;0,0001;rbf;"{'C': 1; 'gamma': 0,0001; 'kernel': 'rbf'}";0,8464;0,84905;0,8482;0,8478833333333333;0,0011047875612784038;4
4128,2930200099945;16,841307660607136;814,2614442507426;18,284112458549096;10;0,01;rbf;"{'C': 10; 'gamma': 0,01; 'kernel': 'rbf'}";0,80225;0,8055;0,8052;0,8043166666666667;0,0014664772604972573;6
743,2362146377563;3,8439010274375827;935,6733322938284;4,929686471212842;10;scale;rbf;"{'C': 10; 'gamma': 'scale'; 'kernel': 'rbf'}";0,89515;0,9017;0,89885;0,8985666666666666;0,002681521127187971;1
608,6470603942871;3,9517437290130473;844,2556482950846;12,480739981010386;10;0,0001;rbf;"{'C': 10; 'gamma': 0,0001; 'kernel': 'rbf'}";0,87155;0,87745;0,8764;0,8751333333333333;0,0025698032782469297;3
