mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;param_gamma;param_kernel;params;split0_test_score;split1_test_score;split2_test_score;mean_test_score;std_test_score;rank_test_score
5026,465348323186;6,492208198472181;1868,205823103587;5,201673195495797;0,1;0,01;rbf;"{'C': 0,1; 'gamma': 0,01; 'kernel': 'rbf'}";0,659021872595028;0,6598110010352317;0,6604672690974704;0,6597667142425767;0,0005909110211196367;9
1337,842489639918;36,10908910869896;1464,5858551661174;89,88014649646873;0,1;scale;rbf;"{'C': 0,1; 'gamma': 'scale'; 'kernel': 'rbf'}";0,8417096185095281;0,8462125345690833;0,8417863314778202;0,8432361615188105;0,002104846569336039;5
1865,2620379130046;172,89689902932957;1885,4080461661022;247,10931369683001;0,1;0,0001;rbf;"{'C': 0,1; 'gamma': 0,0001; 'kernel': 'rbf'}";0,7840054894858374;0,7845257695874156;0,7824921452121907;0,783674468095148;0,0008625885058735465;8
4196,918132464091;15,905177342885663;1311,0329653422039;1,9051535768785213;1;0,01;rbf;"{'C': 1; 'gamma': 0,01; 'kernel': 'rbf'}";0,804583295522564;0,8053107615855871;0,8051768332994439;0,8050236301358651;0,00031612774338919203;7
697,4319082101186;141,45550789151736;785,0406937599182;87,05656105476287;1;scale;rbf;"{'C': 1; 'gamma': 'scale'; 'kernel': 'rbf'}";0,8859692666570143;0,8908099524989047;0,8870906053906928;0,887956608182204;0,002068901557372645;2
741,5513211886088;61,0833311062295;1046,9506692886353;14,39741619057482;1;0,0001;rbf;"{'C': 1; 'gamma': 0,0001; 'kernel': 'rbf'}";0,844423452314096;0,8471539238290019;0,8460039303644431;0,8458604355025137;0,0011193187675183664;4
4107,2532024383545;25,197320777723746;1319,8759411970775;296,72729011251016;10;0,01;rbf;"{'C': 10; 'gamma': 0,01; 'kernel': 'rbf'}";0,812772947733169;0,8156721679299066;0,815109150552808;0,814518088738628;0,0012552250763453352;6
735,2586887677511;46,675169929705945;910,5847464402517;132,62774538214373;10;scale;rbf;"{'C': 10; 'gamma': 'scale'; 'kernel': 'rbf'}";0,8946089551402634;0,9012018181536267;0,8983404854236547;0,898050419572515;0,0026993288458110496;1
557,6225984096527;5,689375965879466;611,8061588605245;71,07265431222889;10;0,0001;rbf;"{'C': 10; 'gamma': 0,0001; 'kernel': 'rbf'}";0,8706962390435167;0,8767297049933659;0,8756028543926834;0,8743429328098554;0,0026193166587431984;3
