mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
978.0820840994517,2.0720194309549456,612.6842168966929,1.772369941039136,0.1,scale,rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.9207,0.923,0.92515,0.92295,0.0018170488894542066,1
